event.week,event.year,location.point
22,"2,021","42.32753,-5.91513"
22,"2,021","36.44097,-6.22854"
22,"2,021","49.4691179753251,6.06699244177677"
22,"2,021","36.44229,-6.22781000000001"
22,"2,021","47.962,16.743"
22,"2,021","40.04152,-3.54135000000001"
22,"2,021","39.539,-0.496000000000004"
22,"2,021","37.530205,-2.697616"
22,"2,021","37.530205,-2.697616"
22,"2,021","43.14576,-4.90727"
22,"2,021","37.530205,-2.697616"
22,"2,021","39.171,-9.34899999999996"
22,"2,021","36.43947,-6.21192999999999"
22,"2,021","37.530205,-2.697616"
22,"2,021","38.868,-3.15500000000001"
22,"2,021","37.9840435,-0.657223399999988"
22,"2,021","37.9840411,-0.657217199999993"
22,"2,021","37.9840382,-0.657209999999995"
22,"2,021","37.9848468,-0.657002100000011"
22,"2,021","37.9849392,-0.656943599999995"
22,"2,021","37.985178,-0.658351800000012"
22,"2,021","37.9855698,-0.656426900000006"
22,"2,021","38.867,-3.15300000000001"
22,"2,021","38.841,-2.948"
22,"2,021","37.9841062,-0.657249399999989"
22,"2,021","37.9849649,-0.656919400000007"
22,"2,021","38.872,-3.15599999999999"
22,"2,021","38.87,-3.157"
22,"2,021","47.4642189,19.2911992"
22,"2,021","37.984964,-0.656917899999988"
22,"2,021","47.4641548,19.2910595"
22,"2,021","37.9832497,-0.657209500000006"
22,"2,021","37.9840853,-0.657220300000004"
22,"2,021","37.9841165,-0.657264499999995"
22,"2,021","37.9849635,-0.656916699999989"
22,"2,021","50.8744504,5.6585521"
22,"2,021","45.6393839,12.5622766"
22,"2,021","47.4058698,16.9554435"
22,"2,021","39.14602,-3.68629000000001"
22,"2,021","52.6430825,4.69829900000001"
22,"2,021","39.62023,-0.905570000000011"
22,"2,021","37.144,-8.61100000000001"
22,"2,021","45.6393839,12.5622766"
22,"2,021","47.8492739,19.1227385"
22,"2,021","47.8492739,19.1227385"
22,"2,021","49.479164436043,6.06059669575022"
22,"2,021","47.8492739,19.1227385"
22,"2,021","37.24435,-6.23965000000001"
22,"2,021","47.4062206,16.9553603"
22,"2,021","46.4388456473021,16.3908416194728"
22,"2,021","41.49202,-2.42829000000001"
22,"2,021","40.0649999999999,-2.118"
22,"2,021","40.069,-2.11999999999999"
22,"2,021","38.75,-9.41199999999999"
22,"2,021","42.789,10.309"
22,"2,021","47.1064926,19.2927178"
22,"2,021","39.85269,-3.94588000000001"
22,"2,021","49.4649558872076,6.04037611253357"
22,"2,021","38.73604,-9.17259999999999"
22,"2,021","42.7899999999999,10.308"
22,"2,021","47.109449,19.2873677"
22,"2,021","47.1064926,19.2927178"
22,"2,021","41.48928,-2.56784"
22,"2,021","45.637838,12.5626685"
22,"2,021","45.6378476,12.5626839"
22,"2,021","41.48723,-2.57400000000001"
22,"2,021","41.4905299999999,-2.57463999999999"
22,"2,021","42.789,10.309"
21,"2,021","43.281,11.837"
21,"2,021","47.774,16.766"
21,"2,021","46.23979,14.31758"
21,"2,021","46.9719745,17.7887371"
21,"2,021","46.9721699,17.7896311"
21,"2,021","46.9711051,17.786679"
21,"2,021","45.4691835775306,9.10382686280373"
21,"2,021","47.5067017,16.960575"
21,"2,021","45.6394368,12.562397"
21,"2,021","40.49541,-3.97893"
21,"2,021","46.9721699,17.7896311"
21,"2,021","46.9711051,17.786679"
21,"2,021","46.9721891,17.7896068"
21,"2,021","46.9722532,17.7895717"
21,"2,021","46.9715748,17.7899672"
21,"2,021","46.9721699,17.7896311"
21,"2,021","46.9722532,17.7895717"
21,"2,021","45.6394366,12.5623993"
21,"2,021","46.9722532,17.7895717"
21,"2,021","46.9715748,17.7899672"
21,"2,021","46.9719745,17.7887371"
21,"2,021","46.9711051,17.786679"
21,"2,021","46.9719745,17.7887371"
21,"2,021","47.5057733,16.9762767"
21,"2,021","46.24029,14.32041"
21,"2,021","46.9715748,17.7899672"
21,"2,021","46.9719221,17.7897395"
21,"2,021","46.9721891,17.7896068"
21,"2,021","46.9719221,17.7897395"
21,"2,021","46.9719221,17.7897395"
21,"2,021","46.9721891,17.7896068"
21,"2,021","45.6394318,12.5623792"
21,"2,021","37.9800512,-1.13599310000002"
21,"2,021","37.9799462,-1.13644790000001"
21,"2,021","37.9798771,-1.13684200000001"
21,"2,021","37.9810474,-1.1390283"
21,"2,021","37.9810425,-1.1390292"
21,"2,021","40.25453,-0.745589999999996"
21,"2,021","45.6408377626712,15.5340409878103"
21,"2,021","40.25177,-0.743659999999999"
21,"2,021","41.59146,-2.47421000000001"
21,"2,021","37.9800575,-1.13603350000001"
21,"2,021","37.9792096,-1.1383461"
21,"2,021","37.9791873,-1.1384478"
21,"2,021","37.9808905,-1.13915690000001"
21,"2,021","37.9810474,-1.1390283"
21,"2,021","37.979331,-1.13876119999999"
21,"2,021","37.9797615,-1.13885469999999"
21,"2,021","37.9802287,-1.1358324"
21,"2,021","45.3393235155726,15.7237049593727"
21,"2,021","37.9802567,-1.13566870000001"
21,"2,021","37.9800467,-1.13594030000001"
21,"2,021","37.9796317,-1.13706089999999"
21,"2,021","37.9792712,-1.1380017"
21,"2,021","37.9792077,-1.13834779999999"
21,"2,021","37.9791814,-1.1384838"
21,"2,021","41.5829,-2.46627000000001"
21,"2,021","37.9800046,-1.1364128"
21,"2,021","37.9792851,-1.13799839999999"
21,"2,021","37.9792712,-1.1380017"
21,"2,021","37.9791772,-1.13850999999999"
21,"2,021","37.980962,-1.139199"
21,"2,021","37.980969,-1.13920979999999"
21,"2,021","37.9811146,-1.1392331"
21,"2,021","40.5849911,-4.12170820000001"
21,"2,021","40.5843469,-4.12112060000001"
21,"2,021","40.5849761,-4.1234846"
21,"2,021","40.5848682,-4.12037219999999"
21,"2,021","38.71964,-0.792420000000003"
21,"2,021","39.8547799999999,-3.94832999999999"
21,"2,021","40.5843483,-4.121121"
21,"2,021","40.5858322,-4.12081050000001"
21,"2,021","40.5850086,-4.12389610000001"
21,"2,021","37.046,-7.815"
21,"2,021","40.581,-4.14900000000001"
21,"2,021","39.85538,-3.94368000000001"
21,"2,021","40.099,-4.666"
21,"2,021","40.101,-4.67200000000001"
21,"2,021","44.058,8.11"
21,"2,021","45.3203101097357,18.4591367836892"
21,"2,021","40.67204,-3.73746999999999"
21,"2,021","40.48778,-0.934490000000016"
21,"2,021","40.48725,-0.935370000000006"
21,"2,021","40.67217,-3.74053"
21,"2,021","36.4165,-6.22334"
21,"2,021","36.40276,-6.21701999999999"
21,"2,021","36.39987,-6.21452"
21,"2,021","40.877357,-4.023679"
21,"2,021","40.9625,-3.10476"
21,"2,021","36.41262,-6.2212"
21,"2,021","36.41513,-6.22205000000001"
21,"2,021","36.40747,-6.21847"
21,"2,021","40.54495,-3.67742"
21,"2,021","40.33,-1.74699999999999"
21,"2,021","50.0647671282526,5.91063075105523"
21,"2,021","50.1134740216401,5.90553325061386"
21,"2,021","45.294,9.12799999999999"
21,"2,021","40.329,-1.749"
21,"2,021","45.68551,9.16769000000003"
21,"2,021","50.1134740216401,5.90553325061386"
21,"2,021","50.1134740216401,5.90553325061386"
21,"2,021","43.59913,-5.93630000000001"
21,"2,021","40.33,-1.74699999999999"
21,"2,021","50.0647671282526,5.91063075105523"
21,"2,021","50.0647671282526,5.91063075105523"
21,"2,021","43.31142,-5.04761999999999"
21,"2,021","40.33,-1.749"
21,"2,021","42.63666,-8.64446999999999"
21,"2,021","50.0647671282526,5.91063075105523"
21,"2,021","50.1134740216401,5.90553325061386"
20,"2,021","39.499,-8.24"
20,"2,021","41.48973,-2.42598000000001"
20,"2,021","40.06646,-2.20104000000001"
20,"2,021","39.33929,-4.37473000000001"
20,"2,021","38.764,-9.45700000000001"
20,"2,021","36.088,-5.697"
20,"2,021","40.478,-3.96300000000002"
20,"2,021","42.44559,-8.64589"
20,"2,021","40.0688899999999,-2.20149999999999"
20,"2,021","41.49369,-2.43009"
20,"2,021","36.086,-5.69399999999999"
20,"2,021","41.49558,-2.43128"
20,"2,021","41.49202,-2.42829000000001"
20,"2,021","39.50181,-4.54498"
20,"2,021","40.49541,-3.97893"
20,"2,021","53.3610175,6.1545761"
20,"2,021","39.45072,-3.33397"
20,"2,021","39.862,-4.04099999999999"
20,"2,021","38.02,-0.668999999999999"
20,"2,021","45.009,7.626"
20,"2,021","45.013,7.634"
20,"2,021","38.0178144,-0.678884500000012"
20,"2,021","38.0191453,-0.678912699999992"
20,"2,021","38.0190652,-0.676788599999992"
20,"2,021","38.024,-0.662000000000004"
20,"2,021","38.018,-0.675999999999993"
20,"2,021","45.525,8.709"
20,"2,021","42.6106135,12.5852225"
20,"2,021","40.5840501,-4.12116250000001"
20,"2,021","42.7899999999999,10.308"
20,"2,021","40.0649999999999,-2.118"
20,"2,021","41.58618,-2.46950999999999"
20,"2,021","43.306,11.303"
20,"2,021","40.5655442,-4.1530179"
20,"2,021","41.59146,-2.47421000000001"
20,"2,021","40.5857495,-4.12144719999999"
20,"2,021","40.5851464,-4.12349799999999"
20,"2,021","40.5841218,-4.12002839999999"
20,"2,021","40.5857256,-4.12148279999999"
20,"2,021","40.5856984,-4.1213733"
20,"2,021","45.522,8.18899999999999"
20,"2,021","40.067,-2.11699999999999"
20,"2,021","40.067,-2.12100000000001"
20,"2,021","41.5829,-2.46627000000001"
20,"2,021","40.5858142,-4.1218043"
20,"2,021","40.069,-2.11999999999999"
20,"2,021","40.5671681,-4.1519312"
20,"2,021","40.5672487,-4.1517961"
20,"2,021","40.5647289,-4.1545548"
20,"2,021","41.729,12.474"
20,"2,021","39.54,-0.494999999999994"
20,"2,021","39.009,-1.831"
20,"2,021","39.008,-1.84299999999999"
20,"2,021","47.961,16.778"
20,"2,021","40.58931,-3.89727000000001"
20,"2,021","36.41513,-6.22205000000001"
20,"2,021","28.76059,-17.87251"
20,"2,021","40.48778,-0.934490000000016"
20,"2,021","36.4165,-6.22334"
20,"2,021","36.41262,-6.2212"
20,"2,021","39.008,-1.836"
20,"2,021","39.539,-0.496000000000004"
20,"2,021","45.4368988,12.1552157"
20,"2,021","40.3067,-3.74748999999999"
20,"2,021","40.31059,-3.74703999999999"
20,"2,021","40.30418,-3.74787"
20,"2,021","40.3035,-3.74710000000001"
20,"2,021","40.30864,-3.74738"
20,"2,021","39.677,-0.283999999999997"
20,"2,021","37.9841175127828,-0.657068345866922"
20,"2,021","37.9834064208595,-0.658834039045915"
20,"2,021","40.30452,-3.74616999999999"
20,"2,021","40.30526,-3.74540999999999"
20,"2,021","40.30624,-3.74437"
20,"2,021","40.30956,-3.74530000000001"
20,"2,021","39.356,-7.41900000000001"
20,"2,021","40.49541,-3.97893"
20,"2,021","41.1092668,-3.73820810000001"
20,"2,021","40.53243,-0.629560000000002"
20,"2,021","40.53128,-0.630500000000004"
20,"2,021","41.4905299999999,-2.57463999999999"
20,"2,021","41.48928,-2.56784"
20,"2,021","38.71864,-0.790920000000001"
20,"2,021","39.9015,-1.59399999999999"
20,"2,021","40.49541,-3.97893"
20,"2,021","40.478,-3.962"
20,"2,021","40.478,-3.96300000000002"
20,"2,021","38.72111,-0.791689999999992"
20,"2,021","38.72032,-0.789100000000006"
20,"2,021","39.90381,-1.59482"
20,"2,021","38.749,-9.421"
20,"2,021","38.756,-9.42000000000002"
20,"2,021","39.13513,-3.74251"
20,"2,021","52.0444659,5.89866830000001"
20,"2,021","53.3619157,6.2513221"
20,"2,021","52.0459132,5.89801559999999"
19,"2,021","37.325,-6.05599999999999"
19,"2,021","38.553,-8.78599999999999"
19,"2,021","50.8715251195416,5.66387845421496"
19,"2,021","39.85849,-3.94484000000001"
19,"2,021","39.8547799999999,-3.94832999999999"
19,"2,021","47.410555,17.0948433"
19,"2,021","40.67217,-3.74053"
19,"2,021","39.85269,-3.94588000000001"
19,"2,021","50.8735264546314,5.66471575"
19,"2,021","47.44297,17.1603483"
19,"2,021","43.1,11.917"
19,"2,021","39.621,-8.39099999999999"
19,"2,021","42.92642,11.12963"
19,"2,021","45.54302,13.90775"
19,"2,021","39.621,-8.389"
19,"2,021","39.621,-8.389"
19,"2,021","39.621,-8.39099999999999"
19,"2,021","43.307,11.301"
19,"2,021","44.058,8.11"
19,"2,021","42.612144510287,12.5777802050377"
19,"2,021","37.41475,-6.06650000000001"
19,"2,021","40.48725,-0.935370000000006"
19,"2,021","41.957,-4.55900000000001"
19,"2,021","41.955,-4.555"
19,"2,021","40.45237,-1.94711"
19,"2,021","40.45476,-1.94410000000001"
19,"2,021","35.3598,33.14028"
19,"2,021","40.48577,-0.934979999999992"
19,"2,021","41.957,-4.563"
19,"2,021","41.954,-4.55600000000001"
19,"2,021","41.953,-4.55900000000001"
19,"2,021","41.953,-4.561"
19,"2,021","41.95575,-4.55964"
19,"2,021","40.45059,-1.95168000000001"
19,"2,021","41.957,-4.56400000000001"
19,"2,021","41.955,-4.55600000000001"
19,"2,021","39.373,-2.85600000000001"
19,"2,021","40.4547,-1.94734"
19,"2,021","36.41513,-6.22205000000001"
19,"2,021","40.58809,-3.89768999999999"
19,"2,021","40.59053,-3.89849"
19,"2,021","40.069,-2.11699999999999"
19,"2,021","40.478,-3.96300000000002"
19,"2,021","37.642,-8.618"
19,"2,021","37.644398,-8.618366"
19,"2,021","28.114,-17.2519999999999"
19,"2,021","28.127,-17.257"
19,"2,021","39.62152,-0.907370000000003"
19,"2,021","39.62023,-0.905570000000011"
19,"2,021","40.33,-1.74699999999999"
19,"2,021","40.329,-1.749"
19,"2,021","39.89888,-1.5924"
19,"2,021","39.90381,-1.59482"
19,"2,021","38.798,-9.37100000000003"
19,"2,021","40.33,-1.749"
19,"2,021","39.9015,-1.59399999999999"
19,"2,021","37.752,-8.71900000000001"
19,"2,021","40.581,-4.15"
19,"2,021","39.85031,-6.04022000000001"
19,"2,021","40.481,-3.96300000000002"
19,"2,021","40.069,-2.11999999999999"
19,"2,021","40.067,-2.12100000000001"
19,"2,021","41.5829,-2.46627000000001"
19,"2,021","40.33,-1.74699999999999"
19,"2,021","39.89538,-1.59287999999999"
19,"2,021","28.126,-17.271"
19,"2,021","28.123,-17.208"
19,"2,021","28.14,-17.285"
19,"2,021","40.067,-2.11699999999999"
19,"2,021","40.49541,-3.97893"
19,"2,021","41.59146,-2.47421000000001"
19,"2,021","41.63,-6.45399999999999"
19,"2,021","39.45072,-3.33397"
19,"2,021","39.61774,-0.904259999999995"
19,"2,021","40.581,-4.14900000000001"
19,"2,021","40.0649999999999,-2.118"
19,"2,021","39.34102,-4.37552999999999"
19,"2,021","42.20059,-4.60111000000001"
19,"2,021","40.0730999999999,-2.20312000000001"
19,"2,021","42.858,27.891"
19,"2,021","42.8582,27.89145"
19,"2,021","39.33929,-4.37473000000001"
19,"2,021","39.3406799999999,-4.37272999999999"
19,"2,021","39.50817,-4.54576"
19,"2,021","39.5051599999999,-4.54728999999999"
19,"2,021","40.54216,-3.68518999999998"
19,"2,021","40.0688899999999,-2.20149999999999"
19,"2,021","42.19989,-4.60316"
19,"2,021","42.11881,-4.79327000000001"
19,"2,021","41.49202,-2.42829000000001"
19,"2,021","41.48973,-2.42598000000001"
19,"2,021","40.54495,-3.67742"
19,"2,021","39.50817,-4.54576"
19,"2,021","42.20106,-4.60037999999999"
19,"2,021","40.06646,-2.20104000000001"
19,"2,021","47.6257589,16.656259"
19,"2,021","39.3422,-4.37341"
19,"2,021","39.34927,-4.36171999999999"
18,"2,021","37.144,-8.61100000000001"
18,"2,021","44.2438,8.42526"
18,"2,021","44.2438,8.42526"
18,"2,021","40.48778,-0.934490000000016"
18,"2,021","28.72414,-17.87692"
18,"2,021","38.0185350385466,-0.677509179680673"
18,"2,021","42.6103086149919,12.5776390235972"
18,"2,021","38.02,-0.668999999999999"
18,"2,021","44.2438,8.42526"
18,"2,021","39.862,-4.042"
18,"2,021","38.018,-0.675999999999993"
18,"2,021","38.72111,-0.791689999999992"
18,"2,021","38.72032,-0.789100000000006"
18,"2,021","44.2419999999999,8.42299999999999"
18,"2,021","38.71964,-0.792420000000003"
18,"2,021","40.48577,-0.934979999999992"
18,"2,021","38.024,-0.662000000000004"
18,"2,021","45.523,8.18699999999999"
18,"2,021","40.691,-8.724"
18,"2,021","38.016,-0.678999999999999"
18,"2,021","38.72174,-0.793870000000012"
18,"2,021","40.48693,-0.928049999999995"
18,"2,021","39.95056,-4.06201000000001"
18,"2,021","41.1633247426324,-7.2234028619856"
18,"2,021","40.1,-4.664"
18,"2,021","37.24435,-6.23965000000001"
18,"2,021","38.84,-2.95100000000001"
18,"2,021","46.4388456473021,16.3908416194728"
18,"2,021","38.867,-3.15300000000001"
18,"2,021","38.741,-3.09200000000001"
18,"2,021","40.67217,-3.74053"
18,"2,021","47.5246925390799,16.8297970119572"
18,"2,021","37.24063,-6.23742"
18,"2,021","43.104,11.917"
18,"2,021","38.868,-3.15500000000001"
18,"2,021","38.7431,-3.09117"
18,"2,021","39.847,-4.08800000000001"
18,"2,021","40.099,-4.666"
18,"2,021","38.967,-2.88899999999999"
18,"2,021","38.963,-2.888"
18,"2,021","39.86403,-6.02978999999999"
18,"2,021","39.86329,-6.02796"
18,"2,021","39.851,-4.08399999999999"
18,"2,021","39.845,-4.08600000000001"
18,"2,021","37.24019,-6.23686"
18,"2,021","43.277,11.836"
18,"2,021","43.102,11.917"
18,"2,021","38.872,-3.15599999999999"
18,"2,021","38.87,-3.157"
18,"2,021","38.841,-2.948"
18,"2,021","37.9829034019625,-0.659103802687612"
18,"2,021","39.846,-4.085"
18,"2,021","43.281,11.837"
18,"2,021","38.841,-2.953"
18,"2,021","38.96,-2.88399999999999"
18,"2,021","40.102,-4.67700000000001"
18,"2,021","40.101,-4.67200000000001"
18,"2,021","38.7431,-3.09117"
18,"2,021","38.743,-3.09299999999999"
18,"2,021","38.959,-2.88"
18,"2,021","42.7879999999999,10.309"
18,"2,021","42.789,10.309"
18,"2,021","45.6877,9.01082000000004"
18,"2,021","43.01927,10.81367"
18,"2,021","43.017,10.811"
18,"2,021","43.0189999999999,10.815"
18,"2,021","43.027,10.81"
18,"2,021","43.02553,10.80748"
18,"2,021","42.7899999999999,10.308"
18,"2,021","37.41517,-6.06362"
18,"2,021","41.48928,-2.56784"
18,"2,021","42.47183,-9.00580999999999"
18,"2,021","39.008,-1.836"
18,"2,021","39.009,-1.831"
18,"2,021","39.459,-8.07500000000001"
18,"2,021","39.008,-1.84299999999999"
18,"2,021","37.985811586057,-0.656521292846251"
18,"2,021","37.502,-7.692"
18,"2,021","39.62152,-0.907370000000003"
18,"2,021","37.501,-7.7"
18,"2,021","40.355,0.310999999999991"
18,"2,021","37.501,-7.69599999999999"
18,"2,021","40.54243,-3.67928999999999"
18,"2,021","39.2586904639576,-9.06640263758513"
18,"2,021","39.84995,-6.03747999999999"
18,"2,021","37.530205,-2.697616"
18,"2,021","37.692,-8.68400000000001"
18,"2,021","37.530205,-2.697616"
18,"2,021","37.642,-8.618"
18,"2,021","37.046,-7.815"
18,"2,021","39.2579713579702,-9.09362135279523"
17,"2,021","37.322,-6.05500000000001"
17,"2,021","39.3566284582865,-8.56025623312803"
17,"2,021","37.24131,-6.23822"
17,"2,021","37.2428,-6.23921999999999"
17,"2,021","39.3564563618451,-8.56211327180569"
17,"2,021","37.325,-6.05599999999999"
17,"2,021","40.739,17.198"
17,"2,021","39.369,16.232"
17,"2,021","38.562,-8.922"
17,"2,021","37.24063,-6.23742"
17,"2,021","37.32,-6.05500000000001"
17,"2,021","39.85849,-3.94484000000001"
17,"2,021","39.85538,-3.94368000000001"
17,"2,021","37.01381,-6.44240999999999"
17,"2,021","38.764,-9.45700000000001"
17,"2,021","38.767,-9.46499999999996"
17,"2,021","36.68917,-6.15088"
17,"2,021","39.862,-4.04099999999999"
17,"2,021","38.749,-9.421"
17,"2,021","43.027,10.81"
17,"2,021","41.323,-6.59400000000001"
17,"2,021","37.966,14.098"
17,"2,021","39.541,-0.49900000000001"
17,"2,021","39.539,-0.496000000000004"
17,"2,021","42.7899999999999,10.308"
17,"2,021","43.278,11.836"
17,"2,021","39.54,-0.494999999999994"
17,"2,021","43.306,11.302"
17,"2,021","40.67217,-3.74053"
17,"2,021","40.1,-4.664"
17,"2,021","40.478,-3.96300000000002"
17,"2,021","28.14,-17.285"
17,"2,021","28.123,-17.208"
17,"2,021","28.114,-17.2519999999999"
17,"2,021","28.127,-17.257"
17,"2,021","28.126,-17.271"
17,"2,021","36.4165,-6.22334"
17,"2,021","40.179,-8.55100000000001"
17,"2,021","38.08,-8.779"
17,"2,021","36.41513,-6.22205000000001"
16,"2,021","43.59731,-5.94131"
16,"2,021","37.325,-6.05599999999999"
16,"2,021","38.0270468169609,-0.670351122980515"
16,"2,021","37.24019,-6.23686"
16,"2,021","38.016,-0.678999999999999"
16,"2,021","39.62023,-0.905570000000011"
16,"2,021","39.8547799999999,-3.94832999999999"
16,"2,021","39.009,-1.831"
16,"2,021","37.24445,-6.24107"
16,"2,021","37.24131,-6.23822"
16,"2,021","40.0688899999999,-2.20149999999999"
16,"2,021","39.85849,-3.94484000000001"
16,"2,021","39.85269,-3.94588000000001"
16,"2,021","39.008,-1.836"
16,"2,021","39.008,-1.84299999999999"
16,"2,021","38.024,-0.662000000000004"
16,"2,021","38.02,-0.668999999999999"
16,"2,021","38.018,-0.675999999999993"
16,"2,021","40.069,-2.11699999999999"
16,"2,021","37.644398,-8.618366"
16,"2,021","40.45059,-1.95168000000001"
16,"2,021","40.4547,-1.94734"
16,"2,021","36.54994,-5.27599999999999"
16,"2,021","40.69,-8.72199999999999"
16,"2,021","40.58931,-3.89727000000001"
16,"2,021","40.581,-3.60300000000001"
16,"2,021","40.693,-8.72700000000001"
16,"2,021","40.45237,-1.94711"
16,"2,021","40.58809,-3.89768999999999"
16,"2,021","40.48693,-0.928049999999995"
16,"2,021","38.08,-8.779"
16,"2,021","39.357,-7.42100000000001"
16,"2,021","40.67217,-3.74053"
16,"2,021","39.39,-3.22500000000001"
16,"2,021","37.046,-7.815"
16,"2,021","39.39,-3.222"
16,"2,021","39.499006,-8.23879300000001"
16,"2,021","39.35241,-4.35915"
16,"2,021","39.5051599999999,-4.54728999999999"
16,"2,021","39.34594,-4.36433"
16,"2,021","39.33929,-4.37473000000001"
16,"2,021","36.4165,-6.22334"
16,"2,021","36.40747,-6.21847"
16,"2,021","36.40276,-6.21701999999999"
16,"2,021","36.41513,-6.22205000000001"
15,"2,021","40.478,-3.96300000000002"
15,"2,021","40.478,-3.96300000000002"
15,"2,021","37.530205,-2.697616"
15,"2,021","44.2438,8.42526"
15,"2,021","37.530205,-2.697616"
15,"2,021","38.1844911230248,13.2763735301672"
15,"2,021","39.008,-1.836"
15,"2,021","39.008,-1.84299999999999"
15,"2,021","39.008,-1.84299999999999"
15,"2,021","40.693,-8.72700000000001"
15,"2,021","35.3598,33.14028"
15,"2,021","39.541,-0.49900000000001"
15,"2,021","39.541,-0.496000000000004"
15,"2,021","39.539,-0.496000000000004"
15,"2,021","39.54,-0.494999999999994"
15,"2,021","39.621,-8.389"
15,"2,021","39.009,-1.831"
15,"2,021","40.102,-4.67700000000001"
15,"2,021","36.72557,-3.54189999999999"
15,"2,021","36.72359,-3.54239"
15,"2,021","37.41517,-6.06362"
15,"2,021","37.41523,-6.06054"
15,"2,021","39.85538,-3.94368000000001"
15,"2,021","39.85269,-3.94588000000001"
15,"2,021","37.966,14.098"
15,"2,021","43.59731,-5.94131"
15,"2,021","43.59913,-5.93630000000001"
15,"2,021","37.2428,-6.23921999999999"
15,"2,021","40.53151,-0.629580000000005"
15,"2,021","40.92272,-3.62854999999999"
15,"2,021","37.24435,-6.23965000000001"
14,"2,021","28.126,-17.271"
14,"2,021","28.14,-17.285"
14,"2,021","28.114,-17.2519999999999"
14,"2,021","37.322,-6.05500000000001"
14,"2,021","37.325,-6.05599999999999"
14,"2,021","38.0251704448742,-0.672028982827304"
14,"2,021","43.33147,-8.41241"
14,"2,021","39.39,-3.222"
14,"2,021","28.123,-17.208"
14,"2,021","37.146,-8.61199999999999"
14,"2,021","38.016,-0.678999999999999"
14,"2,021","43.331,-8.41099999999999"
14,"2,021","37.145,-8.60699999999999"
14,"2,021","37.144,-8.61100000000001"
14,"2,021","38.024,-0.662000000000004"
14,"2,021","38.018,-0.675999999999993"
14,"2,021","28.127,-17.257"
14,"2,021","40.67217,-3.74053"
14,"2,021","40.6691199999999,-3.74172"
14,"2,021","39.675,-0.275999999999993"
14,"2,021","39.8577,-4.06175999999999"
14,"2,021","39.8508422783074,-4.02690684816897"
14,"2,021","39.8510284825661,-4.02855155961929"
14,"2,021","40.0688899999999,-2.20149999999999"
14,"2,021","39.1423899999999,-3.68861999999998"
14,"2,021","39.84938,-6.04291000000001"
14,"2,021","39.85944,-4.06132999999999"
14,"2,021","39.84995,-6.03747999999999"
14,"2,021","39.845,-4.08600000000001"
14,"2,021","41.95575,-4.55964"
14,"2,021","39.54,-0.494999999999994"
14,"2,021","41.954,-4.55600000000001"
14,"2,021","41.957,-4.56400000000001"
14,"2,021","41.957,-4.563"
14,"2,021","41.955,-4.555"
14,"2,021","41.953,-4.561"
14,"2,021","39.539,-0.496000000000004"
14,"2,021","39.539,-0.496000000000004"
14,"2,021","39.54,-0.494999999999994"
14,"2,021","41.955,-4.55600000000001"
14,"2,021","41.953,-4.55900000000001"
14,"2,021","42.63666,-8.64446999999999"
14,"2,021","41.957,-4.55900000000001"
14,"2,021","39.54,-0.494999999999994"
14,"2,021","39.539,-0.496000000000004"
14,"2,021","42.47183,-9.00580999999999"
14,"2,021","42.4753,-9.01286999999999"
14,"2,021","41.67907,12.39533"
14,"2,021","42.47352,-9.00918000000005"
14,"2,021","36.552,-5.285"
14,"2,021","36.553,-5.28"
14,"2,021","36.54994,-5.27599999999999"
14,"2,021","37.642,-8.618"
14,"2,021","39.459,-8.07500000000001"
14,"2,021","40.4272990869246,-4.47037649129416"
14,"2,021","40.069,-2.11699999999999"
13,"2,021","37.24131,-6.23822"
13,"2,021","37.145,-8.60699999999999"
13,"2,021","37.322,-6.05500000000001"
13,"2,021","38.563,-9.18599999999999"
13,"2,021","38.08,-8.779"
13,"2,021","38.755,-9.41600000000005"
13,"2,021","38.75,-9.41199999999999"
13,"2,021","38.566,-9.18599999999999"
13,"2,021","38.749,-9.41400000000002"
13,"2,021","37.24063,-6.23742"
13,"2,021","38.755,-9.41600000000005"
13,"2,021","37.2428,-6.23921999999999"
13,"2,021","37.24435,-6.23965000000001"
13,"2,021","38.564,-9.18800000000002"
13,"2,021","42.7899999999999,10.308"
13,"2,021","38.767,-9.46199999999996"
13,"2,021","37.01619,-6.44195999999999"
13,"2,021","37.01522,-6.44180999999999"
13,"2,021","38.766,-9.46600000000002"
13,"2,021","38.767,-9.46199999999996"
13,"2,021","37.046,-7.815"
13,"2,021","36.553,-5.28"
13,"2,021","36.72359,-3.54239"
12,"2,021","35.9715388282226,14.3500199985683"
12,"2,021","36.086,-5.69399999999999"
12,"2,021","36.086,-5.695"
12,"2,021","35.9305509268719,14.3463907648169"
12,"2,021","36.088,-5.697"
12,"2,021","42.7899999999999,10.308"
12,"2,021","42.789,10.309"
12,"2,021","42.789,10.309"
12,"2,021","34.9920280961763,33.2078402266332"
12,"2,021","28.127,-17.257"
12,"2,021","28.14,-17.285"
12,"2,021","28.114,-17.2519999999999"
12,"2,021","28.126,-17.271"
12,"2,021","28.123,-17.208"
12,"2,021","37.502,-7.692"
12,"2,021","36.40747,-6.21847"
12,"2,021","36.99034,-6.46669"
12,"2,021","36.39987,-6.21452"
11,"2,021","28.71832,-17.89782"
11,"2,021","34.9900589607437,34.0451863808768"
11,"2,021","37.046,-7.815"
11,"2,021","39.676,-0.280999999999993"
11,"2,021","36.44377,-6.22698000000001"
11,"2,021","40.3924903911647,9.69655168249514"
11,"2,021","39.3639266389691,8.52824567634196"
