gr,richness,caption,colour,shape,opacity,size
SJ28A,1190,Number of taxa: 1190,#B29215,circle,0.9,0.9
SJ29A,980,Number of taxa: 980,#B7AD13,circle,0.9,0.9
SJ35A,1046,Number of taxa: 1046,#B29215,circle,0.9,0.9
SJ37A,1093,Number of taxa: 1093,#B29215,circle,0.9,0.9
SJ39A,1411,Number of taxa: 1411,#AD7716,circle,0.9,0.9
SJ42A,810,Number of taxa: 810,#B7AD13,circle,0.9,0.9
SJ44A,794,Number of taxa: 794,#B7AD13,circle,0.9,0.9
SJ46A,932,Number of taxa: 932,#B7AD13,circle,0.9,0.9
SJ47A,872,Number of taxa: 872,#B7AD13,circle,0.9,0.9
SJ48A,1206,Number of taxa: 1206,#B29215,circle,0.9,0.9
SJ53A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
SJ54A,845,Number of taxa: 845,#B7AD13,circle,0.9,0.9
SJ57A,1019,Number of taxa: 1019,#B29215,circle,0.9,0.9
SJ58A,1020,Number of taxa: 1020,#B29215,circle,0.9,0.9
SJ61A,809,Number of taxa: 809,#B7AD13,circle,0.9,0.9
SJ62A,717,Number of taxa: 717,#BCC812,circle,0.9,0.9
SJ63A,715,Number of taxa: 715,#BCC812,circle,0.9,0.9
SJ64A,749,Number of taxa: 749,#BCC812,circle,0.9,0.9
SJ65A,830,Number of taxa: 830,#B7AD13,circle,0.9,0.9
SJ66A,874,Number of taxa: 874,#B7AD13,circle,0.9,0.9
SJ67A,921,Number of taxa: 921,#B7AD13,circle,0.9,0.9
SJ68A,954,Number of taxa: 954,#B7AD13,circle,0.9,0.9
SJ69A,1050,Number of taxa: 1050,#B29215,circle,0.9,0.9
SJ70A,804,Number of taxa: 804,#B7AD13,circle,0.9,0.9
SJ75A,893,Number of taxa: 893,#B7AD13,circle,0.9,0.9
SJ76A,865,Number of taxa: 865,#B7AD13,circle,0.9,0.9
SJ77A,890,Number of taxa: 890,#B7AD13,circle,0.9,0.9
SJ82A,853,Number of taxa: 853,#B7AD13,circle,0.9,0.9
SJ85A,1080,Number of taxa: 1080,#B29215,circle,0.9,0.9
SJ87A,795,Number of taxa: 795,#B7AD13,circle,0.9,0.9
SJ88A,1065,Number of taxa: 1065,#B29215,circle,0.9,0.9
SJ91A,950,Number of taxa: 950,#B7AD13,circle,0.9,0.9
SJ92A,1068,Number of taxa: 1068,#B29215,circle,0.9,0.9
SJ93A,872,Number of taxa: 872,#B7AD13,circle,0.9,0.9
SJ94A,933,Number of taxa: 933,#B7AD13,circle,0.9,0.9
SJ96A,768,Number of taxa: 768,#B7AD13,circle,0.9,0.9
SK00A,1012,Number of taxa: 1012,#B29215,circle,0.9,0.9
SK02A,852,Number of taxa: 852,#B7AD13,circle,0.9,0.9
SK06A,789,Number of taxa: 789,#B7AD13,circle,0.9,0.9
SK07A,985,Number of taxa: 985,#B7AD13,circle,0.9,0.9
SK08A,864,Number of taxa: 864,#B7AD13,circle,0.9,0.9
SK15A,902,Number of taxa: 902,#B7AD13,circle,0.9,0.9
SK17A,991,Number of taxa: 991,#B7AD13,circle,0.9,0.9
SK24A,1014,Number of taxa: 1014,#B29215,circle,0.9,0.9
SK25A,1025,Number of taxa: 1025,#B29215,circle,0.9,0.9
SK30A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SK31A,950,Number of taxa: 950,#B7AD13,circle,0.9,0.9
SK33A,1072,Number of taxa: 1072,#B29215,circle,0.9,0.9
SK34A,911,Number of taxa: 911,#B7AD13,circle,0.9,0.9
SK35A,985,Number of taxa: 985,#B7AD13,circle,0.9,0.9
SK42A,955,Number of taxa: 955,#B7AD13,circle,0.9,0.9
SK43A,1164,Number of taxa: 1164,#B29215,circle,0.9,0.9
SK46A,1010,Number of taxa: 1010,#B29215,circle,0.9,0.9
SK47A,934,Number of taxa: 934,#B7AD13,circle,0.9,0.9
SK48A,959,Number of taxa: 959,#B7AD13,circle,0.9,0.9
SK59A,1069,Number of taxa: 1069,#B29215,circle,0.9,0.9
SK61A,887,Number of taxa: 887,#B7AD13,circle,0.9,0.9
SK69A,1114,Number of taxa: 1114,#B29215,circle,0.9,0.9
SK72A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SK73A,929,Number of taxa: 929,#B7AD13,circle,0.9,0.9
SK76A,782,Number of taxa: 782,#B7AD13,circle,0.9,0.9
SK78A,890,Number of taxa: 890,#B7AD13,circle,0.9,0.9
SK79A,973,Number of taxa: 973,#B7AD13,circle,0.9,0.9
SK80A,910,Number of taxa: 910,#B7AD13,circle,0.9,0.9
SK88A,932,Number of taxa: 932,#B7AD13,circle,0.9,0.9
SK94A,946,Number of taxa: 946,#B7AD13,circle,0.9,0.9
SK95A,795,Number of taxa: 795,#B7AD13,circle,0.9,0.9
SK98A,755,Number of taxa: 755,#B7AD13,circle,0.9,0.9
SK99A,791,Number of taxa: 791,#B7AD13,circle,0.9,0.9
SM90A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SM92A,643,Number of taxa: 643,#BCC812,circle,0.9,0.9
SN00A,798,Number of taxa: 798,#B7AD13,circle,0.9,0.9
SN02A,606,Number of taxa: 606,#BCC812,circle,0.9,0.9
SN11A,665,Number of taxa: 665,#BCC812,circle,0.9,0.9
SN30A,1023,Number of taxa: 1023,#B29215,circle,0.9,0.9
SN31A,1080,Number of taxa: 1080,#B29215,circle,0.9,0.9
SN41A,968,Number of taxa: 968,#B7AD13,circle,0.9,0.9
SN43A,654,Number of taxa: 654,#BCC812,circle,0.9,0.9
SN52A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
SN60A,704,Number of taxa: 704,#BCC812,circle,0.9,0.9
SN71A,740,Number of taxa: 740,#BCC812,circle,0.9,0.9
SN73A,815,Number of taxa: 815,#B7AD13,circle,0.9,0.9
SN81A,725,Number of taxa: 725,#BCC812,circle,0.9,0.9
SN83A,638,Number of taxa: 638,#BCC812,circle,0.9,0.9
SN91A,561,Number of taxa: 561,#BCC812,circle,0.9,0.9
SN92A,678,Number of taxa: 678,#BCC812,circle,0.9,0.9
SN93A,566,Number of taxa: 566,#BCC812,circle,0.9,0.9
SN94A,618,Number of taxa: 618,#BCC812,circle,0.9,0.9
SO00A,903,Number of taxa: 903,#B7AD13,circle,0.9,0.9
SO02A,828,Number of taxa: 828,#B7AD13,circle,0.9,0.9
SO03A,641,Number of taxa: 641,#BCC812,circle,0.9,0.9
SO11A,833,Number of taxa: 833,#B7AD13,circle,0.9,0.9
SO12A,836,Number of taxa: 836,#B7AD13,circle,0.9,0.9
SO14A,842,Number of taxa: 842,#B7AD13,circle,0.9,0.9
SO15A,645,Number of taxa: 645,#BCC812,circle,0.9,0.9
SO17A,602,Number of taxa: 602,#BCC812,circle,0.9,0.9
SO23A,704,Number of taxa: 704,#BCC812,circle,0.9,0.9
SO24A,876,Number of taxa: 876,#B7AD13,circle,0.9,0.9
SO25A,870,Number of taxa: 870,#B7AD13,circle,0.9,0.9
SO28A,735,Number of taxa: 735,#BCC812,circle,0.9,0.9
SO34A,791,Number of taxa: 791,#B7AD13,circle,0.9,0.9
SO35A,772,Number of taxa: 772,#B7AD13,circle,0.9,0.9
SO42A,853,Number of taxa: 853,#B7AD13,circle,0.9,0.9
SO43A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
SO45A,795,Number of taxa: 795,#B7AD13,circle,0.9,0.9
SO52A,905,Number of taxa: 905,#B7AD13,circle,0.9,0.9
SO54A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
SO55A,791,Number of taxa: 791,#B7AD13,circle,0.9,0.9
SO63A,811,Number of taxa: 811,#B7AD13,circle,0.9,0.9
SO64A,748,Number of taxa: 748,#BCC812,circle,0.9,0.9
SO65A,769,Number of taxa: 769,#B7AD13,circle,0.9,0.9
SO70A,975,Number of taxa: 975,#B7AD13,circle,0.9,0.9
SO79A,860,Number of taxa: 860,#B7AD13,circle,0.9,0.9
SO83A,1142,Number of taxa: 1142,#B29215,circle,0.9,0.9
SO85A,1301,Number of taxa: 1301,#AD7716,circle,0.9,0.9
SO86A,1197,Number of taxa: 1197,#B29215,circle,0.9,0.9
SO90A,920,Number of taxa: 920,#B7AD13,circle,0.9,0.9
SO92A,1040,Number of taxa: 1040,#B29215,circle,0.9,0.9
SO93A,1085,Number of taxa: 1085,#B29215,circle,0.9,0.9
SO96A,1141,Number of taxa: 1141,#B29215,circle,0.9,0.9
SO97A,1167,Number of taxa: 1167,#B29215,circle,0.9,0.9
SO98A,1342,Number of taxa: 1342,#AD7716,circle,0.9,0.9
SP00A,949,Number of taxa: 949,#B7AD13,circle,0.9,0.9
SP02A,946,Number of taxa: 946,#B7AD13,circle,0.9,0.9
SP03A,983,Number of taxa: 983,#B7AD13,circle,0.9,0.9
SP06A,1092,Number of taxa: 1092,#B29215,circle,0.9,0.9
SP07A,1158,Number of taxa: 1158,#B29215,circle,0.9,0.9
SP11A,783,Number of taxa: 783,#B7AD13,circle,0.9,0.9
SP14A,854,Number of taxa: 854,#B7AD13,circle,0.9,0.9
SP15A,991,Number of taxa: 991,#B7AD13,circle,0.9,0.9
SP23A,868,Number of taxa: 868,#B7AD13,circle,0.9,0.9
SP24A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
SP25A,994,Number of taxa: 994,#B7AD13,circle,0.9,0.9
SP35A,936,Number of taxa: 936,#B7AD13,circle,0.9,0.9
SP38A,937,Number of taxa: 937,#B7AD13,circle,0.9,0.9
SP43A,957,Number of taxa: 957,#B7AD13,circle,0.9,0.9
SP44A,946,Number of taxa: 946,#B7AD13,circle,0.9,0.9
SP45A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
SP48A,815,Number of taxa: 815,#B7AD13,circle,0.9,0.9
SP49A,1015,Number of taxa: 1015,#B29215,circle,0.9,0.9
SP54A,731,Number of taxa: 731,#BCC812,circle,0.9,0.9
SP55A,816,Number of taxa: 816,#B7AD13,circle,0.9,0.9
SP56A,820,Number of taxa: 820,#B7AD13,circle,0.9,0.9
SP62A,873,Number of taxa: 873,#B7AD13,circle,0.9,0.9
SP64A,758,Number of taxa: 758,#B7AD13,circle,0.9,0.9
SP65A,716,Number of taxa: 716,#BCC812,circle,0.9,0.9
SP66A,751,Number of taxa: 751,#B7AD13,circle,0.9,0.9
SP68A,802,Number of taxa: 802,#B7AD13,circle,0.9,0.9
SP69A,869,Number of taxa: 869,#B7AD13,circle,0.9,0.9
SP70A,1024,Number of taxa: 1024,#B29215,circle,0.9,0.9
SP74A,802,Number of taxa: 802,#B7AD13,circle,0.9,0.9
SP75A,861,Number of taxa: 861,#B7AD13,circle,0.9,0.9
SP78A,810,Number of taxa: 810,#B7AD13,circle,0.9,0.9
SP79A,811,Number of taxa: 811,#B7AD13,circle,0.9,0.9
SP81A,972,Number of taxa: 972,#B7AD13,circle,0.9,0.9
SP82A,925,Number of taxa: 925,#B7AD13,circle,0.9,0.9
SP84A,997,Number of taxa: 997,#B7AD13,circle,0.9,0.9
SP86A,843,Number of taxa: 843,#B7AD13,circle,0.9,0.9
SP87A,853,Number of taxa: 853,#B7AD13,circle,0.9,0.9
SP88A,922,Number of taxa: 922,#B7AD13,circle,0.9,0.9
SP95A,892,Number of taxa: 892,#B7AD13,circle,0.9,0.9
SP96A,910,Number of taxa: 910,#B7AD13,circle,0.9,0.9
SP97A,853,Number of taxa: 853,#B7AD13,circle,0.9,0.9
SP98A,818,Number of taxa: 818,#B7AD13,circle,0.9,0.9
SP99A,910,Number of taxa: 910,#B7AD13,circle,0.9,0.9
SR99A,807,Number of taxa: 807,#B7AD13,circle,0.9,0.9
SS10A,511,Number of taxa: 511,#BCC812,circle,0.9,0.9
SS19A,733,Number of taxa: 733,#BCC812,circle,0.9,0.9
SS49A,1057,Number of taxa: 1057,#B29215,circle,0.9,0.9
SS64A,850,Number of taxa: 850,#B7AD13,circle,0.9,0.9
SS70A,802,Number of taxa: 802,#B7AD13,circle,0.9,0.9
SS78A,982,Number of taxa: 982,#B7AD13,circle,0.9,0.9
SS82A,728,Number of taxa: 728,#BCC812,circle,0.9,0.9
SS87A,928,Number of taxa: 928,#B7AD13,circle,0.9,0.9
SS93A,885,Number of taxa: 885,#B7AD13,circle,0.9,0.9
SS97A,755,Number of taxa: 755,#B7AD13,circle,0.9,0.9
ST06A,870,Number of taxa: 870,#B7AD13,circle,0.9,0.9
ST07A,832,Number of taxa: 832,#B7AD13,circle,0.9,0.9
ST14A,973,Number of taxa: 973,#B7AD13,circle,0.9,0.9
ST16A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
ST21A,997,Number of taxa: 997,#B7AD13,circle,0.9,0.9
ST24A,949,Number of taxa: 949,#B7AD13,circle,0.9,0.9
ST27A,847,Number of taxa: 847,#B7AD13,circle,0.9,0.9
ST30A,1045,Number of taxa: 1045,#B29215,circle,0.9,0.9
ST32A,1001,Number of taxa: 1001,#B29215,circle,0.9,0.9
ST33A,1067,Number of taxa: 1067,#B29215,circle,0.9,0.9
ST34A,1041,Number of taxa: 1041,#B29215,circle,0.9,0.9
ST35A,1066,Number of taxa: 1066,#B29215,circle,0.9,0.9
ST36A,1093,Number of taxa: 1093,#B29215,circle,0.9,0.9
ST37A,603,Number of taxa: 603,#BCC812,circle,0.9,0.9
ST43A,1107,Number of taxa: 1107,#B29215,circle,0.9,0.9
ST44A,977,Number of taxa: 977,#B7AD13,circle,0.9,0.9
ST45A,1152,Number of taxa: 1152,#B29215,circle,0.9,0.9
ST47A,1278,Number of taxa: 1278,#AD7716,circle,0.9,0.9
ST51A,1133,Number of taxa: 1133,#B29215,circle,0.9,0.9
ST52A,948,Number of taxa: 948,#B7AD13,circle,0.9,0.9
ST54A,1052,Number of taxa: 1052,#B29215,circle,0.9,0.9
ST58A,901,Number of taxa: 901,#B7AD13,circle,0.9,0.9
ST60A,894,Number of taxa: 894,#B7AD13,circle,0.9,0.9
ST62A,899,Number of taxa: 899,#B7AD13,circle,0.9,0.9
ST64A,1001,Number of taxa: 1001,#B29215,circle,0.9,0.9
ST66A,1064,Number of taxa: 1064,#B29215,circle,0.9,0.9
ST68A,957,Number of taxa: 957,#B7AD13,circle,0.9,0.9
ST71A,936,Number of taxa: 936,#B7AD13,circle,0.9,0.9
ST72A,900,Number of taxa: 900,#B7AD13,circle,0.9,0.9
ST76A,1328,Number of taxa: 1328,#AD7716,circle,0.9,0.9
ST77A,880,Number of taxa: 880,#B7AD13,circle,0.9,0.9
ST81A,964,Number of taxa: 964,#B7AD13,circle,0.9,0.9
ST82A,878,Number of taxa: 878,#B7AD13,circle,0.9,0.9
ST83A,780,Number of taxa: 780,#B7AD13,circle,0.9,0.9
ST85A,999,Number of taxa: 999,#B7AD13,circle,0.9,0.9
ST88A,850,Number of taxa: 850,#B7AD13,circle,0.9,0.9
ST89A,897,Number of taxa: 897,#B7AD13,circle,0.9,0.9
ST92A,864,Number of taxa: 864,#B7AD13,circle,0.9,0.9
ST94A,777,Number of taxa: 777,#B7AD13,circle,0.9,0.9
ST97A,988,Number of taxa: 988,#B7AD13,circle,0.9,0.9
ST98A,809,Number of taxa: 809,#B7AD13,circle,0.9,0.9
ST99A,851,Number of taxa: 851,#B7AD13,circle,0.9,0.9
SU02A,790,Number of taxa: 790,#B7AD13,circle,0.9,0.9
SU04A,674,Number of taxa: 674,#BCC812,circle,0.9,0.9
SU05A,868,Number of taxa: 868,#B7AD13,circle,0.9,0.9
SU06A,889,Number of taxa: 889,#B7AD13,circle,0.9,0.9
SU07A,792,Number of taxa: 792,#B7AD13,circle,0.9,0.9
SU08A,895,Number of taxa: 895,#B7AD13,circle,0.9,0.9
SU11A,1137,Number of taxa: 1137,#B29215,circle,0.9,0.9
SU15A,763,Number of taxa: 763,#B7AD13,circle,0.9,0.9
SU16A,1071,Number of taxa: 1071,#B29215,circle,0.9,0.9
SU17A,780,Number of taxa: 780,#B7AD13,circle,0.9,0.9
SU18A,961,Number of taxa: 961,#B7AD13,circle,0.9,0.9
SU19A,776,Number of taxa: 776,#B7AD13,circle,0.9,0.9
SU27A,837,Number of taxa: 837,#B7AD13,circle,0.9,0.9
SU31A,1275,Number of taxa: 1275,#AD7716,circle,0.9,0.9
SU35A,904,Number of taxa: 904,#B7AD13,circle,0.9,0.9
SU37A,979,Number of taxa: 979,#B7AD13,circle,0.9,0.9
SU44A,988,Number of taxa: 988,#B7AD13,circle,0.9,0.9
SU50A,1250,Number of taxa: 1250,#AD7716,circle,0.9,0.9
SU55A,981,Number of taxa: 981,#B7AD13,circle,0.9,0.9
SU62A,988,Number of taxa: 988,#B7AD13,circle,0.9,0.9
SU65A,1147,Number of taxa: 1147,#B29215,circle,0.9,0.9
SU69A,1070,Number of taxa: 1070,#B29215,circle,0.9,0.9
SU71A,1040,Number of taxa: 1040,#B29215,circle,0.9,0.9
SU75A,1226,Number of taxa: 1226,#B29215,circle,0.9,0.9
SU92A,954,Number of taxa: 954,#B7AD13,circle,0.9,0.9
SX09A,573,Number of taxa: 573,#BCC812,circle,0.9,0.9
SX48A,739,Number of taxa: 739,#BCC812,circle,0.9,0.9
SX57A,720,Number of taxa: 720,#BCC812,circle,0.9,0.9
SX63A,618,Number of taxa: 618,#BCC812,circle,0.9,0.9
SX67A,667,Number of taxa: 667,#BCC812,circle,0.9,0.9
SX75A,851,Number of taxa: 851,#B7AD13,circle,0.9,0.9
SX83A,640,Number of taxa: 640,#BCC812,circle,0.9,0.9
SX94A,316,Number of taxa: 316,#C1E311,circle,0.9,0.9
SY07A,422,Number of taxa: 422,#C1E311,circle,0.9,0.9
SY48A,561,Number of taxa: 561,#BCC812,circle,0.9,0.9
SY59A,966,Number of taxa: 966,#B7AD13,circle,0.9,0.9
SY67A,1133,Number of taxa: 1133,#B29215,circle,0.9,0.9
SY87A,516,Number of taxa: 516,#BCC812,circle,0.9,0.9
SZ47A,695,Number of taxa: 695,#BCC812,circle,0.9,0.9
SZ49A,1159,Number of taxa: 1159,#B29215,circle,0.9,0.9
SZ79A,966,Number of taxa: 966,#B7AD13,circle,0.9,0.9
SZ89A,1024,Number of taxa: 1024,#B29215,circle,0.9,0.9
SZ99A,719,Number of taxa: 719,#BCC812,circle,0.9,0.9
T11A,689,Number of taxa: 689,#BCC812,circle,0.9,0.9
TA02A,1044,Number of taxa: 1044,#B29215,circle,0.9,0.9
TA03A,953,Number of taxa: 953,#B7AD13,circle,0.9,0.9
TA04A,815,Number of taxa: 815,#B7AD13,circle,0.9,0.9
TA05A,716,Number of taxa: 716,#BCC812,circle,0.9,0.9
TA06A,581,Number of taxa: 581,#BCC812,circle,0.9,0.9
TA09A,800,Number of taxa: 800,#B7AD13,circle,0.9,0.9
TA12A,881,Number of taxa: 881,#B7AD13,circle,0.9,0.9
TA13A,739,Number of taxa: 739,#BCC812,circle,0.9,0.9
TA14A,736,Number of taxa: 736,#BCC812,circle,0.9,0.9
TA15A,492,Number of taxa: 492,#C1E311,circle,0.9,0.9
TA16A,764,Number of taxa: 764,#B7AD13,circle,0.9,0.9
TA20A,906,Number of taxa: 906,#B7AD13,circle,0.9,0.9
TA22A,655,Number of taxa: 655,#BCC812,circle,0.9,0.9
TA23A,537,Number of taxa: 537,#BCC812,circle,0.9,0.9
TA24A,516,Number of taxa: 516,#BCC812,circle,0.9,0.9
TA26A,459,Number of taxa: 459,#C1E311,circle,0.9,0.9
TA27A,513,Number of taxa: 513,#BCC812,circle,0.9,0.9
TA30A,970,Number of taxa: 970,#B7AD13,circle,0.9,0.9
TA32A,651,Number of taxa: 651,#BCC812,circle,0.9,0.9
TA33A,318,Number of taxa: 318,#C1E311,circle,0.9,0.9
TF00A,1191,Number of taxa: 1191,#B29215,circle,0.9,0.9
TF03A,805,Number of taxa: 805,#B7AD13,circle,0.9,0.9
TF04A,968,Number of taxa: 968,#B7AD13,circle,0.9,0.9
TF08A,735,Number of taxa: 735,#BCC812,circle,0.9,0.9
TF11A,898,Number of taxa: 898,#B7AD13,circle,0.9,0.9
TF12A,712,Number of taxa: 712,#BCC812,circle,0.9,0.9
TF13A,699,Number of taxa: 699,#BCC812,circle,0.9,0.9
TF20A,838,Number of taxa: 838,#B7AD13,circle,0.9,0.9
TF21A,674,Number of taxa: 674,#BCC812,circle,0.9,0.9
TF22A,874,Number of taxa: 874,#B7AD13,circle,0.9,0.9
TF23A,744,Number of taxa: 744,#BCC812,circle,0.9,0.9
TF24A,630,Number of taxa: 630,#BCC812,circle,0.9,0.9
TF29A,711,Number of taxa: 711,#BCC812,circle,0.9,0.9
TF30A,685,Number of taxa: 685,#BCC812,circle,0.9,0.9
TF31A,634,Number of taxa: 634,#BCC812,circle,0.9,0.9
TF32A,711,Number of taxa: 711,#BCC812,circle,0.9,0.9
TF33A,739,Number of taxa: 739,#BCC812,circle,0.9,0.9
TF37A,795,Number of taxa: 795,#B7AD13,circle,0.9,0.9
TF40A,845,Number of taxa: 845,#B7AD13,circle,0.9,0.9
TF43A,441,Number of taxa: 441,#C1E311,circle,0.9,0.9
TF44A,515,Number of taxa: 515,#BCC812,circle,0.9,0.9
TF45A,813,Number of taxa: 813,#B7AD13,circle,0.9,0.9
TF46A,878,Number of taxa: 878,#B7AD13,circle,0.9,0.9
TF49A,845,Number of taxa: 845,#B7AD13,circle,0.9,0.9
TF50A,700,Number of taxa: 700,#BCC812,circle,0.9,0.9
TF51A,643,Number of taxa: 643,#BCC812,circle,0.9,0.9
TF52A,608,Number of taxa: 608,#BCC812,circle,0.9,0.9
TF55A,738,Number of taxa: 738,#BCC812,circle,0.9,0.9
TF56A,834,Number of taxa: 834,#B7AD13,circle,0.9,0.9
TF57A,672,Number of taxa: 672,#BCC812,circle,0.9,0.9
TF64A,823,Number of taxa: 823,#B7AD13,circle,0.9,0.9
TF74A,943,Number of taxa: 943,#B7AD13,circle,0.9,0.9
TF80A,941,Number of taxa: 941,#B7AD13,circle,0.9,0.9
TF84A,982,Number of taxa: 982,#B7AD13,circle,0.9,0.9
TG30A,1122,Number of taxa: 1122,#B29215,circle,0.9,0.9
TG41A,1053,Number of taxa: 1053,#B29215,circle,0.9,0.9
TG50A,931,Number of taxa: 931,#B7AD13,circle,0.9,0.9
TG51A,741,Number of taxa: 741,#BCC812,circle,0.9,0.9
TL06A,847,Number of taxa: 847,#B7AD13,circle,0.9,0.9
TL07A,756,Number of taxa: 756,#B7AD13,circle,0.9,0.9
TL08A,879,Number of taxa: 879,#B7AD13,circle,0.9,0.9
TL15A,951,Number of taxa: 951,#B7AD13,circle,0.9,0.9
TL17A,797,Number of taxa: 797,#B7AD13,circle,0.9,0.9
TL18A,830,Number of taxa: 830,#B7AD13,circle,0.9,0.9
TL19A,1109,Number of taxa: 1109,#B29215,circle,0.9,0.9
TL20A,1278,Number of taxa: 1278,#AD7716,circle,0.9,0.9
TL23A,1044,Number of taxa: 1044,#B29215,circle,0.9,0.9
TL24A,1006,Number of taxa: 1006,#B29215,circle,0.9,0.9
TL28A,1022,Number of taxa: 1022,#B29215,circle,0.9,0.9
TL29A,939,Number of taxa: 939,#B7AD13,circle,0.9,0.9
TL33A,841,Number of taxa: 841,#B7AD13,circle,0.9,0.9
TL34A,1053,Number of taxa: 1053,#B29215,circle,0.9,0.9
TL38A,894,Number of taxa: 894,#B7AD13,circle,0.9,0.9
TL39A,677,Number of taxa: 677,#BCC812,circle,0.9,0.9
TL42A,967,Number of taxa: 967,#B7AD13,circle,0.9,0.9
TL43A,878,Number of taxa: 878,#B7AD13,circle,0.9,0.9
TL47A,867,Number of taxa: 867,#B7AD13,circle,0.9,0.9
TL48A,870,Number of taxa: 870,#B7AD13,circle,0.9,0.9
TL49A,952,Number of taxa: 952,#B7AD13,circle,0.9,0.9
TL52A,982,Number of taxa: 982,#B7AD13,circle,0.9,0.9
TL55A,1036,Number of taxa: 1036,#B29215,circle,0.9,0.9
TL57A,1071,Number of taxa: 1071,#B29215,circle,0.9,0.9
TL59A,658,Number of taxa: 658,#BCC812,circle,0.9,0.9
TL63A,790,Number of taxa: 790,#B7AD13,circle,0.9,0.9
TL64A,835,Number of taxa: 835,#B7AD13,circle,0.9,0.9
TL67A,963,Number of taxa: 963,#B7AD13,circle,0.9,0.9
TL68A,756,Number of taxa: 756,#B7AD13,circle,0.9,0.9
TL69A,806,Number of taxa: 806,#B7AD13,circle,0.9,0.9
TL70A,1029,Number of taxa: 1029,#B29215,circle,0.9,0.9
TL71A,866,Number of taxa: 866,#B7AD13,circle,0.9,0.9
TL74A,821,Number of taxa: 821,#B7AD13,circle,0.9,0.9
TL76A,966,Number of taxa: 966,#B7AD13,circle,0.9,0.9
TL80A,916,Number of taxa: 916,#B7AD13,circle,0.9,0.9
TL83A,968,Number of taxa: 968,#B7AD13,circle,0.9,0.9
TL86A,1098,Number of taxa: 1098,#B29215,circle,0.9,0.9
TL90A,773,Number of taxa: 773,#B7AD13,circle,0.9,0.9
TL94A,865,Number of taxa: 865,#B7AD13,circle,0.9,0.9
TL96A,955,Number of taxa: 955,#B7AD13,circle,0.9,0.9
TL97A,978,Number of taxa: 978,#B7AD13,circle,0.9,0.9
TM00A,634,Number of taxa: 634,#BCC812,circle,0.9,0.9
TM04A,917,Number of taxa: 917,#B7AD13,circle,0.9,0.9
TM06A,787,Number of taxa: 787,#B7AD13,circle,0.9,0.9
TM07A,1001,Number of taxa: 1001,#B29215,circle,0.9,0.9
TM15A,906,Number of taxa: 906,#B7AD13,circle,0.9,0.9
TM18A,888,Number of taxa: 888,#B7AD13,circle,0.9,0.9
TM21A,709,Number of taxa: 709,#BCC812,circle,0.9,0.9
TM22A,767,Number of taxa: 767,#B7AD13,circle,0.9,0.9
TM23A,1178,Number of taxa: 1178,#B29215,circle,0.9,0.9
TM24A,1158,Number of taxa: 1158,#B29215,circle,0.9,0.9
TM25A,986,Number of taxa: 986,#B7AD13,circle,0.9,0.9
TM26A,801,Number of taxa: 801,#B7AD13,circle,0.9,0.9
TM27A,765,Number of taxa: 765,#B7AD13,circle,0.9,0.9
TM28A,948,Number of taxa: 948,#B7AD13,circle,0.9,0.9
TM36A,966,Number of taxa: 966,#B7AD13,circle,0.9,0.9
TM44A,583,Number of taxa: 583,#BCC812,circle,0.9,0.9
TQ01A,1221,Number of taxa: 1221,#B29215,circle,0.9,0.9
TQ03A,1024,Number of taxa: 1024,#B29215,circle,0.9,0.9
TQ21A,1173,Number of taxa: 1173,#B29215,circle,0.9,0.9
TQ23A,1112,Number of taxa: 1112,#B29215,circle,0.9,0.9
TQ31A,1078,Number of taxa: 1078,#B29215,circle,0.9,0.9
TQ42A,1066,Number of taxa: 1066,#B29215,circle,0.9,0.9
TQ43A,1026,Number of taxa: 1026,#B29215,circle,0.9,0.9
TQ44A,942,Number of taxa: 942,#B7AD13,circle,0.9,0.9
TQ53A,1039,Number of taxa: 1039,#B29215,circle,0.9,0.9
TQ54A,999,Number of taxa: 999,#B7AD13,circle,0.9,0.9
TQ61A,930,Number of taxa: 930,#B7AD13,circle,0.9,0.9
TQ72A,914,Number of taxa: 914,#B7AD13,circle,0.9,0.9
TQ73A,889,Number of taxa: 889,#B7AD13,circle,0.9,0.9
TQ77A,976,Number of taxa: 976,#B7AD13,circle,0.9,0.9
TQ78A,984,Number of taxa: 984,#B7AD13,circle,0.9,0.9
TQ80A,595,Number of taxa: 595,#BCC812,circle,0.9,0.9
TQ81A,1084,Number of taxa: 1084,#B29215,circle,0.9,0.9
TQ83A,829,Number of taxa: 829,#B7AD13,circle,0.9,0.9
TQ85A,947,Number of taxa: 947,#B7AD13,circle,0.9,0.9
TQ86A,960,Number of taxa: 960,#B7AD13,circle,0.9,0.9
TQ87A,729,Number of taxa: 729,#BCC812,circle,0.9,0.9
TQ88A,1038,Number of taxa: 1038,#B29215,circle,0.9,0.9
