gr,richness,caption,colour,shape,opacity,size
S80,702,Number of taxa: 702,#BCC812,square,0.9,0.9
S81,822,Number of taxa: 822,#B7AD13,square,0.9,0.9
S82,661,Number of taxa: 661,#BCC812,square,0.9,0.9
S83,671,Number of taxa: 671,#BCC812,square,0.9,0.9
S84,722,Number of taxa: 722,#BCC812,square,0.9,0.9
S85,653,Number of taxa: 653,#BCC812,square,0.9,0.9
S86,628,Number of taxa: 628,#BCC812,square,0.9,0.9
S90,755,Number of taxa: 755,#B7AD13,square,0.9,0.9
S91,734,Number of taxa: 734,#BCC812,square,0.9,0.9
S92,764,Number of taxa: 764,#B7AD13,square,0.9,0.9
S93,808,Number of taxa: 808,#B7AD13,square,0.9,0.9
S94,712,Number of taxa: 712,#BCC812,square,0.9,0.9
S95,768,Number of taxa: 768,#B7AD13,square,0.9,0.9
S98,453,Number of taxa: 453,#C1E311,square,0.9,0.9
SC16,759,Number of taxa: 759,#B7AD13,square,0.9,0.9
SC17,475,Number of taxa: 475,#C1E311,square,0.9,0.9
SC26,1035,Number of taxa: 1035,#B29215,square,0.9,0.9
SC27,989,Number of taxa: 989,#B7AD13,square,0.9,0.9
SC28,940,Number of taxa: 940,#B7AD13,square,0.9,0.9
SC37,1113,Number of taxa: 1113,#B29215,square,0.9,0.9
SC38,726,Number of taxa: 726,#BCC812,square,0.9,0.9
SC39,1144,Number of taxa: 1144,#B29215,square,0.9,0.9
SC47,673,Number of taxa: 673,#BCC812,square,0.9,0.9
SC48,905,Number of taxa: 905,#B7AD13,square,0.9,0.9
SC49,1215,Number of taxa: 1215,#B29215,square,0.9,0.9
SD30,1241,Number of taxa: 1241,#B29215,square,0.9,0.9
SD41,1188,Number of taxa: 1188,#B29215,square,0.9,0.9
SD46,1338,Number of taxa: 1338,#AD7716,square,0.9,0.9
SD49,925,Number of taxa: 925,#B7AD13,square,0.9,0.9
SD52,1311,Number of taxa: 1311,#AD7716,square,0.9,0.9
SD62,1280,Number of taxa: 1280,#AD7716,square,0.9,0.9
SD88,643,Number of taxa: 643,#BCC812,square,0.9,0.9
SD96,838,Number of taxa: 838,#B7AD13,square,0.9,0.9
SE15,752,Number of taxa: 752,#B7AD13,square,0.9,0.9
SE24,1037,Number of taxa: 1037,#B29215,square,0.9,0.9
SE58,871,Number of taxa: 871,#B7AD13,square,0.9,0.9
SE67,1006,Number of taxa: 1006,#B29215,square,0.9,0.9
SE88,929,Number of taxa: 929,#B7AD13,square,0.9,0.9
SE89,787,Number of taxa: 787,#B7AD13,square,0.9,0.9
SE90,1085,Number of taxa: 1085,#B29215,square,0.9,0.9
SH64,674,Number of taxa: 674,#BCC812,square,0.9,0.9
SH66,848,Number of taxa: 848,#B7AD13,square,0.9,0.9
SH71,814,Number of taxa: 814,#B7AD13,square,0.9,0.9
SH72,618,Number of taxa: 618,#BCC812,square,0.9,0.9
SH75,871,Number of taxa: 871,#B7AD13,square,0.9,0.9
SH90,524,Number of taxa: 524,#BCC812,square,0.9,0.9
SH92,538,Number of taxa: 538,#BCC812,square,0.9,0.9
SJ02,616,Number of taxa: 616,#BCC812,square,0.9,0.9
SJ11,733,Number of taxa: 733,#BCC812,square,0.9,0.9
SJ16,952,Number of taxa: 952,#B7AD13,square,0.9,0.9
SJ22,1108,Number of taxa: 1108,#B29215,square,0.9,0.9
SJ32,885,Number of taxa: 885,#B7AD13,square,0.9,0.9
SJ36,1081,Number of taxa: 1081,#B29215,square,0.9,0.9
SJ73,869,Number of taxa: 869,#B7AD13,square,0.9,0.9
SJ90,982,Number of taxa: 982,#B7AD13,square,0.9,0.9
SJ97,868,Number of taxa: 868,#B7AD13,square,0.9,0.9
SK12,845,Number of taxa: 845,#B7AD13,square,0.9,0.9
SK16,862,Number of taxa: 862,#B7AD13,square,0.9,0.9
SK19,480,Number of taxa: 480,#C1E311,square,0.9,0.9
SK20,926,Number of taxa: 926,#B7AD13,square,0.9,0.9
SK28,917,Number of taxa: 917,#B7AD13,square,0.9,0.9
SK38,1244,Number of taxa: 1244,#B29215,square,0.9,0.9
SK51,1133,Number of taxa: 1133,#B29215,square,0.9,0.9
SK56,1224,Number of taxa: 1224,#B29215,square,0.9,0.9
SK68,988,Number of taxa: 988,#B7AD13,square,0.9,0.9
SK82,829,Number of taxa: 829,#B7AD13,square,0.9,0.9
SK90,1048,Number of taxa: 1048,#B29215,square,0.9,0.9
SK91,992,Number of taxa: 992,#B7AD13,square,0.9,0.9
SK97,1103,Number of taxa: 1103,#B29215,square,0.9,0.9
SM91,814,Number of taxa: 814,#B7AD13,square,0.9,0.9
SM93,862,Number of taxa: 862,#B7AD13,square,0.9,0.9
SN01,709,Number of taxa: 709,#BCC812,square,0.9,0.9
SN10,911,Number of taxa: 911,#B7AD13,square,0.9,0.9
SN12,688,Number of taxa: 688,#BCC812,square,0.9,0.9
SN14,1014,Number of taxa: 1014,#B29215,square,0.9,0.9
SN22,636,Number of taxa: 636,#BCC812,square,0.9,0.9
SN23,616,Number of taxa: 616,#BCC812,square,0.9,0.9
SN24,890,Number of taxa: 890,#B7AD13,square,0.9,0.9
SN34,867,Number of taxa: 867,#B7AD13,square,0.9,0.9
SN35,867,Number of taxa: 867,#B7AD13,square,0.9,0.9
SN44,789,Number of taxa: 789,#B7AD13,square,0.9,0.9
SN45,827,Number of taxa: 827,#B7AD13,square,0.9,0.9
SN46,859,Number of taxa: 859,#B7AD13,square,0.9,0.9
SN53,702,Number of taxa: 702,#BCC812,square,0.9,0.9
SN54,829,Number of taxa: 829,#B7AD13,square,0.9,0.9
SN55,758,Number of taxa: 758,#B7AD13,square,0.9,0.9
SN56,885,Number of taxa: 885,#B7AD13,square,0.9,0.9
SN57,901,Number of taxa: 901,#B7AD13,square,0.9,0.9
SN58,1082,Number of taxa: 1082,#B29215,square,0.9,0.9
SN62,881,Number of taxa: 881,#B7AD13,square,0.9,0.9
SN63,706,Number of taxa: 706,#BCC812,square,0.9,0.9
SN65,737,Number of taxa: 737,#BCC812,square,0.9,0.9
SN66,748,Number of taxa: 748,#BCC812,square,0.9,0.9
SN67,869,Number of taxa: 869,#B7AD13,square,0.9,0.9
SN68,1079,Number of taxa: 1079,#B29215,square,0.9,0.9
SN69,1120,Number of taxa: 1120,#B29215,square,0.9,0.9
SN70,782,Number of taxa: 782,#B7AD13,square,0.9,0.9
SN75,480,Number of taxa: 480,#C1E311,square,0.9,0.9
SN76,670,Number of taxa: 670,#BCC812,square,0.9,0.9
SN77,781,Number of taxa: 781,#B7AD13,square,0.9,0.9
SN79,692,Number of taxa: 692,#BCC812,square,0.9,0.9
SN98,696,Number of taxa: 696,#BCC812,square,0.9,0.9
SO01,644,Number of taxa: 644,#BCC812,square,0.9,0.9
SO07,580,Number of taxa: 580,#BCC812,square,0.9,0.9
SO08,652,Number of taxa: 652,#BCC812,square,0.9,0.9
SO13,950,Number of taxa: 950,#B7AD13,square,0.9,0.9
SO21,1026,Number of taxa: 1026,#B29215,square,0.9,0.9
SO22,740,Number of taxa: 740,#BCC812,square,0.9,0.9
SO26,727,Number of taxa: 727,#BCC812,square,0.9,0.9
SO30,967,Number of taxa: 967,#B7AD13,square,0.9,0.9
SO39,814,Number of taxa: 814,#B7AD13,square,0.9,0.9
SO46,816,Number of taxa: 816,#B7AD13,square,0.9,0.9
SO49,882,Number of taxa: 882,#B7AD13,square,0.9,0.9
SO51,1278,Number of taxa: 1278,#AD7716,square,0.9,0.9
SO61,1193,Number of taxa: 1193,#B29215,square,0.9,0.9
SO71,952,Number of taxa: 952,#B7AD13,square,0.9,0.9
SO72,954,Number of taxa: 954,#B7AD13,square,0.9,0.9
SO75,1136,Number of taxa: 1136,#B29215,square,0.9,0.9
SO81,1204,Number of taxa: 1204,#B29215,square,0.9,0.9
SO88,1257,Number of taxa: 1257,#AD7716,square,0.9,0.9
SO89,1282,Number of taxa: 1282,#AD7716,square,0.9,0.9
SO91,992,Number of taxa: 992,#B7AD13,square,0.9,0.9
SO95,1005,Number of taxa: 1005,#B29215,square,0.9,0.9
SP01,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
SP13,1027,Number of taxa: 1027,#B29215,square,0.9,0.9
SP17,960,Number of taxa: 960,#B7AD13,square,0.9,0.9
SP21,977,Number of taxa: 977,#B7AD13,square,0.9,0.9
SP26,1077,Number of taxa: 1077,#B29215,square,0.9,0.9
SP31,1091,Number of taxa: 1091,#B29215,square,0.9,0.9
SP32,972,Number of taxa: 972,#B7AD13,square,0.9,0.9
SP34,892,Number of taxa: 892,#B7AD13,square,0.9,0.9
SP37,1030,Number of taxa: 1030,#B29215,square,0.9,0.9
SP40,1508,Number of taxa: 1508,#A85C17,square,0.9,0.9
SP42,1000,Number of taxa: 1000,#B29215,square,0.9,0.9
SP50,1667,Number of taxa: 1667,#A85C17,square,0.9,0.9
SP51,1144,Number of taxa: 1144,#B29215,square,0.9,0.9
SP52,966,Number of taxa: 966,#B7AD13,square,0.9,0.9
SP53,919,Number of taxa: 919,#B7AD13,square,0.9,0.9
SP60,1004,Number of taxa: 1004,#B29215,square,0.9,0.9
SP61,913,Number of taxa: 913,#B7AD13,square,0.9,0.9
SP63,988,Number of taxa: 988,#B7AD13,square,0.9,0.9
SP71,839,Number of taxa: 839,#B7AD13,square,0.9,0.9
SP76,958,Number of taxa: 958,#B7AD13,square,0.9,0.9
SP80,1150,Number of taxa: 1150,#B29215,square,0.9,0.9
SP90,1052,Number of taxa: 1052,#B29215,square,0.9,0.9
SP91,1066,Number of taxa: 1066,#B29215,square,0.9,0.9
SS22,752,Number of taxa: 752,#B7AD13,square,0.9,0.9
SS30,701,Number of taxa: 701,#BCC812,square,0.9,0.9
SS31,711,Number of taxa: 711,#BCC812,square,0.9,0.9
SS32,756,Number of taxa: 756,#B7AD13,square,0.9,0.9
SS40,762,Number of taxa: 762,#B7AD13,square,0.9,0.9
SS41,884,Number of taxa: 884,#B7AD13,square,0.9,0.9
SS42,1088,Number of taxa: 1088,#B29215,square,0.9,0.9
SS48,1003,Number of taxa: 1003,#B29215,square,0.9,0.9
SS50,740,Number of taxa: 740,#BCC812,square,0.9,0.9
SS51,753,Number of taxa: 753,#B7AD13,square,0.9,0.9
SS52,773,Number of taxa: 773,#B7AD13,square,0.9,0.9
SS53,1072,Number of taxa: 1072,#B29215,square,0.9,0.9
SS58,1118,Number of taxa: 1118,#B29215,square,0.9,0.9
SS59,1311,Number of taxa: 1311,#AD7716,square,0.9,0.9
SS60,749,Number of taxa: 749,#BCC812,square,0.9,0.9
SS61,769,Number of taxa: 769,#B7AD13,square,0.9,0.9
SS62,744,Number of taxa: 744,#BCC812,square,0.9,0.9
SS63,742,Number of taxa: 742,#BCC812,square,0.9,0.9
SS69,1269,Number of taxa: 1269,#AD7716,square,0.9,0.9
SS71,658,Number of taxa: 658,#BCC812,square,0.9,0.9
SS72,782,Number of taxa: 782,#B7AD13,square,0.9,0.9
SS73,691,Number of taxa: 691,#BCC812,square,0.9,0.9
SS74,893,Number of taxa: 893,#B7AD13,square,0.9,0.9
SS79,1144,Number of taxa: 1144,#B29215,square,0.9,0.9
SS81,630,Number of taxa: 630,#BCC812,square,0.9,0.9
SS84,1192,Number of taxa: 1192,#B29215,square,0.9,0.9
SS90,853,Number of taxa: 853,#B7AD13,square,0.9,0.9
SS92,884,Number of taxa: 884,#B7AD13,square,0.9,0.9
SS94,1317,Number of taxa: 1317,#AD7716,square,0.9,0.9
SS96,628,Number of taxa: 628,#BCC812,square,0.9,0.9
ST00,877,Number of taxa: 877,#B7AD13,square,0.9,0.9
ST08,871,Number of taxa: 871,#B7AD13,square,0.9,0.9
ST09,797,Number of taxa: 797,#B7AD13,square,0.9,0.9
ST12,1055,Number of taxa: 1055,#B29215,square,0.9,0.9
ST23,1099,Number of taxa: 1099,#B29215,square,0.9,0.9
ST50,895,Number of taxa: 895,#B7AD13,square,0.9,0.9
ST53,986,Number of taxa: 986,#B7AD13,square,0.9,0.9
ST70,833,Number of taxa: 833,#B7AD13,square,0.9,0.9
ST73,973,Number of taxa: 973,#B7AD13,square,0.9,0.9
ST74,1090,Number of taxa: 1090,#B29215,square,0.9,0.9
ST75,974,Number of taxa: 974,#B7AD13,square,0.9,0.9
ST91,867,Number of taxa: 867,#B7AD13,square,0.9,0.9
SU03,930,Number of taxa: 930,#B7AD13,square,0.9,0.9
SU10,1338,Number of taxa: 1338,#AD7716,square,0.9,0.9
SU12,1065,Number of taxa: 1065,#B29215,square,0.9,0.9
SU14,805,Number of taxa: 805,#B7AD13,square,0.9,0.9
SU20,1098,Number of taxa: 1098,#B29215,square,0.9,0.9
SU21,1029,Number of taxa: 1029,#B29215,square,0.9,0.9
SU30,1191,Number of taxa: 1191,#B29215,square,0.9,0.9
SU57,1167,Number of taxa: 1167,#B29215,square,0.9,0.9
SU61,1032,Number of taxa: 1032,#B29215,square,0.9,0.9
SU68,1265,Number of taxa: 1265,#AD7716,square,0.9,0.9
SU77,1561,Number of taxa: 1561,#A85C17,square,0.9,0.9
SU78,1240,Number of taxa: 1240,#B29215,square,0.9,0.9
SU79,1067,Number of taxa: 1067,#B29215,square,0.9,0.9
SU83,1267,Number of taxa: 1267,#AD7716,square,0.9,0.9
SU84,1427,Number of taxa: 1427,#AD7716,square,0.9,0.9
SU86,1425,Number of taxa: 1425,#AD7716,square,0.9,0.9
SU88,1462,Number of taxa: 1462,#AD7716,square,0.9,0.9
SU89,1386,Number of taxa: 1386,#AD7716,square,0.9,0.9
SU94,1542,Number of taxa: 1542,#A85C17,square,0.9,0.9
SU96,1584,Number of taxa: 1584,#A85C17,square,0.9,0.9
SU98,1370,Number of taxa: 1370,#AD7716,square,0.9,0.9
SU99,1055,Number of taxa: 1055,#B29215,square,0.9,0.9
SW62,1143,Number of taxa: 1143,#B29215,square,0.9,0.9
SW63,1072,Number of taxa: 1072,#B29215,square,0.9,0.9
SW64,1145,Number of taxa: 1145,#B29215,square,0.9,0.9
SW71,1140,Number of taxa: 1140,#B29215,square,0.9,0.9
SW72,1192,Number of taxa: 1192,#B29215,square,0.9,0.9
SW73,1234,Number of taxa: 1234,#B29215,square,0.9,0.9
SW74,1122,Number of taxa: 1122,#B29215,square,0.9,0.9
SW75,1185,Number of taxa: 1185,#B29215,square,0.9,0.9
SW83,1270,Number of taxa: 1270,#AD7716,square,0.9,0.9
SW84,1256,Number of taxa: 1256,#AD7716,square,0.9,0.9
SW85,987,Number of taxa: 987,#B7AD13,square,0.9,0.9
SW94,968,Number of taxa: 968,#B7AD13,square,0.9,0.9
SX04,866,Number of taxa: 866,#B7AD13,square,0.9,0.9
SX05,1441,Number of taxa: 1441,#AD7716,square,0.9,0.9
SX07,940,Number of taxa: 940,#B7AD13,square,0.9,0.9
SX15,1080,Number of taxa: 1080,#B29215,square,0.9,0.9
SX16,875,Number of taxa: 875,#B7AD13,square,0.9,0.9
SX17,749,Number of taxa: 749,#BCC812,square,0.9,0.9
SX27,752,Number of taxa: 752,#B7AD13,square,0.9,0.9
SX28,825,Number of taxa: 825,#B7AD13,square,0.9,0.9
SX35,1107,Number of taxa: 1107,#B29215,square,0.9,0.9
SX37,867,Number of taxa: 867,#B7AD13,square,0.9,0.9
SX39,731,Number of taxa: 731,#BCC812,square,0.9,0.9
SX45,1332,Number of taxa: 1332,#AD7716,square,0.9,0.9
SX46,1153,Number of taxa: 1153,#B29215,square,0.9,0.9
SX49,681,Number of taxa: 681,#BCC812,square,0.9,0.9
SX55,1206,Number of taxa: 1206,#B29215,square,0.9,0.9
SX56,937,Number of taxa: 937,#B7AD13,square,0.9,0.9
SX59,781,Number of taxa: 781,#B7AD13,square,0.9,0.9
SX65,945,Number of taxa: 945,#B7AD13,square,0.9,0.9
SX66,753,Number of taxa: 753,#B7AD13,square,0.9,0.9
SX68,749,Number of taxa: 749,#BCC812,square,0.9,0.9
SX69,825,Number of taxa: 825,#B7AD13,square,0.9,0.9
SX74,897,Number of taxa: 897,#B7AD13,square,0.9,0.9
SX76,1003,Number of taxa: 1003,#B29215,square,0.9,0.9
SX77,942,Number of taxa: 942,#B7AD13,square,0.9,0.9
SX84,1040,Number of taxa: 1040,#B29215,square,0.9,0.9
SX85,1038,Number of taxa: 1038,#B29215,square,0.9,0.9
SX86,1040,Number of taxa: 1040,#B29215,square,0.9,0.9
SX87,1283,Number of taxa: 1283,#AD7716,square,0.9,0.9
SX95,926,Number of taxa: 926,#B7AD13,square,0.9,0.9
SX96,1005,Number of taxa: 1005,#B29215,square,0.9,0.9
SY69,921,Number of taxa: 921,#B7AD13,square,0.9,0.9
SY89,1169,Number of taxa: 1169,#B29215,square,0.9,0.9
SY98,1523,Number of taxa: 1523,#A85C17,square,0.9,0.9
SZ09,1468,Number of taxa: 1468,#AD7716,square,0.9,0.9
SZ19,1521,Number of taxa: 1521,#A85C17,square,0.9,0.9
T01,889,Number of taxa: 889,#B7AD13,square,0.9,0.9
T02,920,Number of taxa: 920,#B7AD13,square,0.9,0.9
T03,692,Number of taxa: 692,#BCC812,square,0.9,0.9
T04,659,Number of taxa: 659,#BCC812,square,0.9,0.9
T05,636,Number of taxa: 636,#BCC812,square,0.9,0.9
T08,375,Number of taxa: 375,#C1E311,square,0.9,0.9
T09,307,Number of taxa: 307,#C1E311,square,0.9,0.9
T10,747,Number of taxa: 747,#BCC812,square,0.9,0.9
T12,788,Number of taxa: 788,#B7AD13,square,0.9,0.9
T13,746,Number of taxa: 746,#BCC812,square,0.9,0.9
T14,703,Number of taxa: 703,#BCC812,square,0.9,0.9
T15,749,Number of taxa: 749,#BCC812,square,0.9,0.9
T16,720,Number of taxa: 720,#BCC812,square,0.9,0.9
T17,547,Number of taxa: 547,#BCC812,square,0.9,0.9
T18,487,Number of taxa: 487,#C1E311,square,0.9,0.9
T19,527,Number of taxa: 527,#BCC812,square,0.9,0.9
T24,633,Number of taxa: 633,#BCC812,square,0.9,0.9
T25,565,Number of taxa: 565,#BCC812,square,0.9,0.9
T26,680,Number of taxa: 680,#BCC812,square,0.9,0.9
T27,630,Number of taxa: 630,#BCC812,square,0.9,0.9
T28,438,Number of taxa: 438,#C1E311,square,0.9,0.9
T29,510,Number of taxa: 510,#BCC812,square,0.9,0.9
TA10,857,Number of taxa: 857,#B7AD13,square,0.9,0.9
TF01,1069,Number of taxa: 1069,#B29215,square,0.9,0.9
TF06,964,Number of taxa: 964,#B7AD13,square,0.9,0.9
TF10,1099,Number of taxa: 1099,#B29215,square,0.9,0.9
TF17,890,Number of taxa: 890,#B7AD13,square,0.9,0.9
TF36,903,Number of taxa: 903,#B7AD13,square,0.9,0.9
TF71,1055,Number of taxa: 1055,#B29215,square,0.9,0.9
TF93,923,Number of taxa: 923,#B7AD13,square,0.9,0.9
TG00,896,Number of taxa: 896,#B7AD13,square,0.9,0.9
TG11,1138,Number of taxa: 1138,#B29215,square,0.9,0.9
TG13,1041,Number of taxa: 1041,#B29215,square,0.9,0.9
TG14,1109,Number of taxa: 1109,#B29215,square,0.9,0.9
TG21,1114,Number of taxa: 1114,#B29215,square,0.9,0.9
TG24,759,Number of taxa: 759,#B7AD13,square,0.9,0.9
TG31,1126,Number of taxa: 1126,#B29215,square,0.9,0.9
TL01,953,Number of taxa: 953,#B7AD13,square,0.9,0.9
TL10,1270,Number of taxa: 1270,#AD7716,square,0.9,0.9
TL11,1066,Number of taxa: 1066,#B29215,square,0.9,0.9
TL12,1087,Number of taxa: 1087,#B29215,square,0.9,0.9
TL21,1277,Number of taxa: 1277,#AD7716,square,0.9,0.9
TL22,994,Number of taxa: 994,#B7AD13,square,0.9,0.9
TL30,1356,Number of taxa: 1356,#AD7716,square,0.9,0.9
TL31,1487,Number of taxa: 1487,#AD7716,square,0.9,0.9
TL32,876,Number of taxa: 876,#B7AD13,square,0.9,0.9
TL45,1757,Number of taxa: 1757,#A44119,square,0.9,0.9
TL50,1067,Number of taxa: 1067,#B29215,square,0.9,0.9
TL81,1014,Number of taxa: 1014,#B29215,square,0.9,0.9
TM03,1058,Number of taxa: 1058,#B29215,square,0.9,0.9
TM13,1091,Number of taxa: 1091,#B29215,square,0.9,0.9
TM48,1034,Number of taxa: 1034,#B29215,square,0.9,0.9
TQ06,1602,Number of taxa: 1602,#A85C17,square,0.9,0.9
TQ08,1643,Number of taxa: 1643,#A85C17,square,0.9,0.9
TQ14,1279,Number of taxa: 1279,#AD7716,square,0.9,0.9
TQ26,1703,Number of taxa: 1703,#A85C17,square,0.9,0.9
TQ27,1923,Number of taxa: 1923,#A44119,square,0.9,0.9
TQ29,1484,Number of taxa: 1484,#AD7716,square,0.9,0.9
TQ35,1493,Number of taxa: 1493,#AD7716,square,0.9,0.9
TQ37,1517,Number of taxa: 1517,#A85C17,square,0.9,0.9
TQ45,1309,Number of taxa: 1309,#AD7716,square,0.9,0.9
TQ46,1492,Number of taxa: 1492,#AD7716,square,0.9,0.9
TQ47,1514,Number of taxa: 1514,#A85C17,square,0.9,0.9
V47,507,Number of taxa: 507,#BCC812,square,0.9,0.9
V64,534,Number of taxa: 534,#BCC812,square,0.9,0.9
V75,487,Number of taxa: 487,#C1E311,square,0.9,0.9
V76,522,Number of taxa: 522,#BCC812,square,0.9,0.9
V77,389,Number of taxa: 389,#C1E311,square,0.9,0.9
V84,405,Number of taxa: 405,#C1E311,square,0.9,0.9
V85,460,Number of taxa: 460,#C1E311,square,0.9,0.9
V86,547,Number of taxa: 547,#BCC812,square,0.9,0.9
V94,562,Number of taxa: 562,#BCC812,square,0.9,0.9
V95,587,Number of taxa: 587,#BCC812,square,0.9,0.9
V96,449,Number of taxa: 449,#C1E311,square,0.9,0.9
V97,580,Number of taxa: 580,#BCC812,square,0.9,0.9
V98,813,Number of taxa: 813,#B7AD13,square,0.9,0.9
V99,598,Number of taxa: 598,#BCC812,square,0.9,0.9
W05,512,Number of taxa: 512,#BCC812,square,0.9,0.9
W06,408,Number of taxa: 408,#C1E311,square,0.9,0.9
W17,424,Number of taxa: 424,#C1E311,square,0.9,0.9
W35,525,Number of taxa: 525,#BCC812,square,0.9,0.9
W38,355,Number of taxa: 355,#C1E311,square,0.9,0.9
W46,365,Number of taxa: 365,#C1E311,square,0.9,0.9
W55,611,Number of taxa: 611,#BCC812,square,0.9,0.9
W56,594,Number of taxa: 594,#BCC812,square,0.9,0.9
W64,604,Number of taxa: 604,#BCC812,square,0.9,0.9
W67,804,Number of taxa: 804,#B7AD13,square,0.9,0.9
W75,613,Number of taxa: 613,#BCC812,square,0.9,0.9
W76,709,Number of taxa: 709,#BCC812,square,0.9,0.9
W77,714,Number of taxa: 714,#BCC812,square,0.9,0.9
W79,579,Number of taxa: 579,#BCC812,square,0.9,0.9
W86,643,Number of taxa: 643,#BCC812,square,0.9,0.9
W97,620,Number of taxa: 620,#BCC812,square,0.9,0.9
W99,626,Number of taxa: 626,#BCC812,square,0.9,0.9
X07,652,Number of taxa: 652,#BCC812,square,0.9,0.9
X08,658,Number of taxa: 658,#BCC812,square,0.9,0.9
X09,721,Number of taxa: 721,#BCC812,square,0.9,0.9
X18,638,Number of taxa: 638,#BCC812,square,0.9,0.9
X19,679,Number of taxa: 679,#BCC812,square,0.9,0.9
X28,642,Number of taxa: 642,#BCC812,square,0.9,0.9
X29,828,Number of taxa: 828,#B7AD13,square,0.9,0.9
X39,684,Number of taxa: 684,#BCC812,square,0.9,0.9
SJ26,1077,Number of taxa: 1077,#B29215,square,0.9,0.9
SJ80,1061,Number of taxa: 1061,#B29215,square,0.9,0.9
SO09,669,Number of taxa: 669,#BCC812,square,0.9,0.9
ST86,1103,Number of taxa: 1103,#B29215,square,0.9,0.9
SU42,1302,Number of taxa: 1302,#AD7716,square,0.9,0.9
SU64,882,Number of taxa: 882,#B7AD13,square,0.9,0.9
TG02,937,Number of taxa: 937,#B7AD13,square,0.9,0.9
TL89,908,Number of taxa: 908,#B7AD13,square,0.9,0.9
TM49,1195,Number of taxa: 1195,#B29215,square,0.9,0.9
TQ15,1580,Number of taxa: 1580,#A85C17,square,0.9,0.9
C40,518,Number of taxa: 518,#BCC812,square,0.9,0.9
C60,531,Number of taxa: 531,#BCC812,square,0.9,0.9
C62,695,Number of taxa: 695,#BCC812,square,0.9,0.9
C63,735,Number of taxa: 735,#BCC812,square,0.9,0.9
C72,479,Number of taxa: 479,#C1E311,square,0.9,0.9
G22,564,Number of taxa: 564,#BCC812,square,0.9,0.9
G30,448,Number of taxa: 448,#C1E311,square,0.9,0.9
H19,346,Number of taxa: 346,#C1E311,square,0.9,0.9
H32,681,Number of taxa: 681,#BCC812,square,0.9,0.9
H33,610,Number of taxa: 610,#BCC812,square,0.9,0.9
H79,511,Number of taxa: 511,#BCC812,square,0.9,0.9
H82,533,Number of taxa: 533,#BCC812,square,0.9,0.9
H94,612,Number of taxa: 612,#BCC812,square,0.9,0.9
J07,423,Number of taxa: 423,#C1E311,square,0.9,0.9
J08,616,Number of taxa: 616,#BCC812,square,0.9,0.9
J14,561,Number of taxa: 561,#BCC812,square,0.9,0.9
J16,590,Number of taxa: 590,#BCC812,square,0.9,0.9
J18,767,Number of taxa: 767,#B7AD13,square,0.9,0.9
J48,854,Number of taxa: 854,#B7AD13,square,0.9,0.9
J54,796,Number of taxa: 796,#B7AD13,square,0.9,0.9
M32,676,Number of taxa: 676,#BCC812,square,0.9,0.9
N21,503,Number of taxa: 503,#BCC812,square,0.9,0.9
N32,583,Number of taxa: 583,#BCC812,square,0.9,0.9
N53,441,Number of taxa: 441,#C1E311,square,0.9,0.9
NC82,381,Number of taxa: 381,#C1E311,square,0.9,0.9
ND12,543,Number of taxa: 543,#BCC812,square,0.9,0.9
NG70,433,Number of taxa: 433,#C1E311,square,0.9,0.9
NG87,534,Number of taxa: 534,#BCC812,square,0.9,0.9
NG92,508,Number of taxa: 508,#BCC812,square,0.9,0.9
NG98,374,Number of taxa: 374,#C1E311,square,0.9,0.9
NH18,503,Number of taxa: 503,#BCC812,square,0.9,0.9
NH27,404,Number of taxa: 404,#C1E311,square,0.9,0.9
NH31,473,Number of taxa: 473,#C1E311,square,0.9,0.9
NH35,418,Number of taxa: 418,#C1E311,square,0.9,0.9
NH36,575,Number of taxa: 575,#BCC812,square,0.9,0.9
NH52,645,Number of taxa: 645,#BCC812,square,0.9,0.9
NH53,622,Number of taxa: 622,#BCC812,square,0.9,0.9
NH57,364,Number of taxa: 364,#C1E311,square,0.9,0.9
NH59,676,Number of taxa: 676,#BCC812,square,0.9,0.9
NH63,615,Number of taxa: 615,#BCC812,square,0.9,0.9
NH64,955,Number of taxa: 955,#B7AD13,square,0.9,0.9
NH74,686,Number of taxa: 686,#BCC812,square,0.9,0.9
